Phrase,Positive,Negative,Strong,Power,Sentiment
enemy,0,1,0,0,1
energetic,1,0,1,0,4
energize,1,0,1,0,4
energy,0,0,1,0,2
enforce,0,1,1,1,0
enforcement,0,0,1,1,2
enfranchisement,0,0,0,0,2
engage,0,0,0,0,2
engage,0,0,0,0,2
engage,0,0,0,0,2
engage,0,0,0,0,2
engage,1,0,0,0,3
engagement,0,0,0,0,2
engine,0,0,0,0,2
engineer,0,0,0,0,2
england,0,0,0,0,2
english,0,0,0,0,2
engulf,0,1,1,0,0
enhance,1,0,1,0,4
enhancement,1,0,0,0,3
enjoy,1,0,0,0,3
enjoyable,1,0,0,0,3
enjoyment,1,0,0,0,3
enlarge,0,0,0,0,2
enlarge,0,0,0,0,2
enlighten,1,0,0,0,3
enlighten,1,0,0,0,3
enlightenment,1,0,0,0,3
enlist,0,0,0,0,2
enlist,0,0,0,0,2
enlistment,0,0,0,0,2
enormous,0,0,1,0,2
enough,0,0,0,0,2
enough,0,0,0,0,2
enough,0,0,0,0,2
enough,0,0,0,0,2
enrage,0,1,0,0,1
enrich,1,0,1,0,4
enrichment,1,0,1,0,4
enroll,0,0,0,0,2
enrollment,0,0,0,0,2
enrolment,0,0,0,0,2
ensemble,1,0,0,0,3
enslave,0,1,0,1,0
ensure,1,0,1,1,4
entail,0,0,0,0,2
entangle,0,1,0,1,0
entanglement,0,1,0,0,1
enter,0,0,0,0,2
enterprise,0,0,1,0,2
entertain,1,0,0,0,3
entertain,1,0,0,0,3
entertainment,1,0,0,0,3
enthusiasm,1,0,0,0,3
enthusiastic,1,0,1,0,4
entire,0,0,1,0,2
entitle,0,0,1,1,2
entity,0,0,0,0,2
entrance,0,0,0,0,2
entrance,0,0,0,0,2
entrance,0,0,0,0,2
entreat,0,1,0,0,1
entrepreneurial,1,0,0,0,3
entropy,0,0,0,0,2
entrust,1,0,0,0,3
entry,0,0,0,0,2
enunciate,0,0,0,0,2
envious,0,1,0,0,1
environment,0,0,0,0,2
environmental,0,0,0,0,2
envisage,0,0,0,0,2
envision,1,0,0,0,3
envoy,0,0,0,0,2
envy,0,1,0,0,1
epidemic,0,1,0,0,1
epithet,0,1,0,0,1
equal,0,0,0,0,2
equal,0,0,0,0,2
equal,0,0,1,0,2
equal,0,0,0,0,2
equality,1,0,0,0,3
equalization,0,0,0,0,2
equate,0,0,0,0,2
equation,0,0,0,0,2
equilibrium,0,0,1,0,2
equip,0,0,1,0,2
equipment,0,0,0,0,2
equitable,1,0,0,0,3
equity,1,0,0,0,3
equivalent,0,0,0,0,2
equivocal,0,1,0,0,1
era,0,0,0,0,2
eradicate,0,1,0,1,0
erase,0,1,0,0,1
erect,0,0,1,0,2
erect,0,0,1,0,2
erode,0,1,0,0,1
erosion,0,1,0,0,1
err,0,1,0,0,1
erroneous,0,1,0,0,1
error,0,1,0,0,1
escape,0,0,1,0,2
escape,0,0,1,0,2
escape,0,0,0,0,2
escort,0,0,0,0,2
esoteric,0,1,0,1,0
especially,0,0,0,0,2
esplanade,0,0,0,0,2
essay,0,0,0,0,2
essence,0,0,1,0,2
essential,1,0,1,0,4
essential,1,0,1,0,4
essential,0,0,0,0,2
establish,1,0,1,1,4
establish,1,0,1,0,4
establishment,0,0,0,0,2
estate,0,0,0,0,2
esteem,1,0,0,0,3
estimate,0,0,0,0,2
estimate,0,0,0,0,2
estrange,0,0,0,0,2
estranged,0,1,0,0,1
estrangement,0,0,0,0,2
etc,0,0,0,0,2
etc,0,0,0,0,2
eternal,0,0,1,0,2
ethical,1,0,0,0,3
ethics,1,0,0,0,3
ethiopia,0,0,0,0,2
ethnic,0,0,0,0,2
ethos,0,0,0,0,2
etiquette,1,0,0,0,3
etrans,0,0,0,0,2
etrans,0,0,0,0,2
etrans,0,0,0,0,2
etrans,0,0,0,0,2
euratom,0,0,0,0,2
europe,0,0,0,0,2
european,0,0,0,0,2
evacuate,0,0,0,0,2
evacuation,0,0,0,0,2
evade,0,1,0,0,1
evaluate,0,0,0,0,2
evaluation,0,0,0,0,2
evangelism,0,0,0,0,2
evasion,0,1,0,0,1
even,0,0,0,0,2
even,0,0,0,0,2
even,0,1,0,0,1
even,1,0,0,0,3
even,1,0,0,0,3
evening,0,0,0,0,2
event,0,0,0,0,2
event,0,0,0,0,2
event,0,0,0,0,2
eventual,0,0,0,0,2
ever,0,0,0,0,2
ever,0,0,0,0,2
ever,0,0,1,0,2
everlasting,1,0,1,0,4
every,0,0,1,0,2
everybody,0,0,0,0,2
everyday,0,0,0,0,2
everyone,0,0,0,0,2
everything,0,0,0,0,2
everywhere,0,0,0,0,2
evict,0,1,0,1,0
evidence,0,0,1,0,2
evidence,0,0,1,0,2
evident,0,0,0,0,2
evidently,0,0,0,0,2
evil,0,1,0,0,1
evil,0,1,0,0,1
evoke,0,0,0,0,2
evolution,0,0,0,0,2
evolutionary,0,0,0,0,2
evolve,0,0,0,0,2
exact,1,0,0,0,3
exact,1,0,0,0,3
exact,0,0,1,1,2
exact,0,0,1,0,2
exaggerate,0,0,0,0,2
exaggeration,0,1,0,0,1
exalt,1,0,0,0,3
exam,0,0,0,0,2
examination,0,0,0,0,2
examine,0,0,0,1,2
examiner,0,0,0,1,2
example,0,0,0,0,2
exasperate,0,1,0,0,1
exasperation,0,1,0,0,1
exceed,0,0,1,0,2
excel,1,0,1,0,4
excellence,1,0,0,0,3
excellent,1,0,0,0,3
except,0,0,0,0,2
exception,0,0,0,0,2
exception,0,1,0,0,1
exceptional,0,0,0,0,2
excerpt,0,0,0,0,2
excess,0,1,0,0,1
excessive,0,1,0,0,1
exchange,0,0,0,0,2
exchange,0,0,0,0,2
exchequer,0,0,0,0,2
excite,1,0,0,0,3
excite,1,0,0,0,3
excited,0,0,0,0,2
excited,1,0,0,0,3
excitedness,1,0,0,0,3
excitement,1,0,0,0,3
exclaim,0,0,0,0,2
exclamation,0,0,0,0,2
exclude,0,1,1,1,0
exclusion,0,1,1,1,0
exclusive,0,0,1,0,2
exclusiveness,0,0,0,0,2
excommunication,0,1,0,0,1
excuse,0,0,0,0,2
excuse,0,0,1,1,2
execute,0,1,0,0,1
execution,0,0,1,0,2
executive,0,0,1,1,2
exemplary,0,0,0,0,2
exempt,0,1,0,0,1
exercise,0,0,1,0,2
exercise,0,0,1,0,2
exert,0,0,1,0,2
exertion,1,0,0,0,3
exhaust,0,1,0,0,1
exhaustion,0,1,0,0,1
exhibit,0,0,0,0,2
exhibit,0,0,0,0,2
exhibition,0,0,0,0,2
exhilaration,1,0,0,0,3
exigency,0,0,0,0,2
exile,0,1,0,0,1
exist,0,0,0,0,2
exist,0,0,0,0,2
existence,0,0,0,0,2
exit,0,1,0,0,1
exotic,1,0,0,0,3
expand,0,0,1,0,2
expand,0,0,1,0,2
expanse,0,0,1,0,2
expansion,0,0,1,0,2
expect,0,0,0,0,2
expect,0,0,0,0,2
expectation,0,0,0,0,2
expediency,0,0,0,0,2
expedient,0,1,0,0,1
expedite,0,0,0,0,2
expedition,0,0,0,0,2
expel,0,1,0,0,1
expell,0,0,0,0,2
expend,0,0,0,0,2
expenditure,0,0,0,0,2
expense,0,1,0,0,1
expense,0,1,0,0,1
expensive,0,1,0,0,1
experience,1,0,1,0,4
experience,0,0,0,0,2
experience,1,0,1,0,4
experiencer,0,0,0,0,2
experiential,0,0,0,0,2
experiment,0,0,0,0,2
experiment,0,0,0,0,2
experimental,0,0,0,0,2
experimenter,0,0,0,0,2
expert,1,0,1,1,4
expert,1,0,1,0,4
expiration,0,0,0,0,2
expire,0,0,0,0,2
explain,0,0,0,0,2
explanation,0,0,0,0,2
explicit,0,0,0,0,2
explode,0,1,0,0,1
exploit,0,0,1,1,2
exploit,0,1,1,1,0
exploration,0,0,0,0,2
exploratory,0,0,0,0,2
explore,0,0,0,0,2
explorer,0,0,0,0,2
explosion,0,1,1,0,0
explosive,0,1,1,0,0
export,0,0,0,0,2
exportation,0,0,0,0,2
exporter,0,0,0,0,2
expose,0,1,0,0,1
express,0,0,0,0,2
expression,0,0,0,0,2
expression,0,0,0,0,2
expressive,0,0,0,0,2
expulsion,0,0,0,0,2
exquisite,1,0,0,0,3
extend,0,0,1,0,2
extend,0,0,0,0,2
extend,0,0,0,0,2
extension,0,0,1,0,2
extensive,0,0,1,0,2
extent,0,0,0,0,2
exterminate,0,1,0,1,0
extermination,0,1,0,1,0
external,0,0,0,0,2
extinct,0,1,0,0,1
extinguish,0,1,1,0,0
extol,1,0,0,0,3
extra,0,0,0,0,2
extraordinary,1,0,0,0,3
extrapolate,0,0,0,0,2
extrapolation,0,0,0,0,2
extravagance,1,0,0,0,3
extravagant,0,1,0,0,1
extreme,0,0,1,0,2
extreme,0,0,1,0,2
extreme,0,0,0,0,2
exuberance,1,0,0,0,3
exuberant,1,0,0,0,3
exult,1,0,0,0,3
exultation,1,0,0,0,3
eye,0,0,0,0,2
eye,0,0,0,0,2
eye,1,0,0,0,3
eye,0,0,0,0,2
eye,0,0,0,0,2
eye,0,0,0,0,2
eyebrow,0,0,0,0,2
eyelid,0,0,0,0,2
fabric,0,0,0,0,2
fabricate,0,1,0,0,1
fabrication,0,1,0,0,1
fabulous,1,0,0,0,3
face,0,0,0,0,2
face,0,0,1,0,2
face,0,0,0,0,2
face,0,0,0,0,2
face,0,0,0,0,2
facial,0,0,0,0,2
facilitate,1,0,1,0,4
facility,0,0,1,0,2
fact,0,0,0,0,2
fact,0,0,0,0,2
fact,0,0,0,0,2
faction,0,0,0,0,2
factor,0,0,0,0,2
factory,0,0,0,0,2
factual,1,0,0,0,3
faculty,0,0,0,0,2
faculty,0,0,1,0,2
fade,0,0,0,0,2
fade,0,0,0,0,2
fail,0,1,0,0,1
fail,0,1,0,0,1
fail,0,1,0,0,1
fail,0,1,0,0,1
failure,0,1,0,0,1
faint,0,1,0,0,1
fair,1,0,0,0,3
fair,0,0,0,0,2
fair,0,0,0,0,2
fair,1,0,0,0,3
fair,1,0,0,0,3
fairness,1,0,0,0,3
faith,1,0,0,0,3
faith,1,0,0,0,3
faithful,1,0,0,0,3
faithfulness,1,0,0,0,3
fake,0,1,0,0,1
fall,0,0,0,0,2
fall,0,0,0,0,2
fall,0,0,0,0,2
fall,0,0,0,0,2
fall,0,0,0,0,2
fall,0,0,0,0,2
fall,0,1,0,0,1
fall,0,0,0,0,2
fall,0,0,0,0,2
fallacy,0,1,0,0,1
fallen,0,0,0,0,2
fallout,0,1,0,0,1
FALSE,0,1,0,0,1
falsehood,0,1,0,0,1
falter,0,1,0,0,1
fame,1,0,0,0,3
familiar,1,0,0,0,3
familiarity,1,0,0,0,3
familiarize,1,0,0,0,3
family,0,0,0,0,2
famine,0,1,0,0,1
famished,0,1,0,0,1
famous,1,0,0,1,4
fan,0,0,0,0,2
fan,0,0,0,0,2
fan,0,0,0,0,2
fanatic,0,1,0,0,1
fanatical,0,1,0,0,1
fancy,1,0,0,0,3
fantastic,1,0,0,0,3
fantasy,1,0,0,0,3
far,0,0,0,0,2
far,0,0,0,0,2
far,0,0,0,0,2
far,0,0,0,0,2
farreaching,0,0,0,0,2
farce,0,1,0,0,1
fare,0,0,0,0,2
fare,0,0,0,0,2
farewell,0,0,0,0,2
farm,0,0,0,0,2
farm,0,0,0,0,2
farm,0,0,0,0,2
farmer,0,0,0,0,2
farsighted,1,0,0,0,3
farther,0,0,0,0,2
fascinate,0,0,0,0,2
fascinate,0,0,0,0,2
fascination,1,0,0,0,3
fascist,0,1,0,0,1
fashion,0,0,0,0,2
fashionable,1,0,0,0,3
fast,0,0,1,0,2
fast,0,0,1,0,2
fast,0,0,1,0,2
fast,0,0,0,0,2
fast,0,0,1,0,2
fast,0,0,1,0,2
fasten,0,0,0,0,2
fat,0,1,0,0,1
fat,0,1,0,0,1
fat,0,1,0,0,1
fatal,0,1,0,0,1
fatalistic,0,1,0,0,1
fate,0,0,1,0,2
father,0,0,1,0,2
fathom,0,0,1,0,2
fathom,0,0,1,0,2
fatigue,0,1,0,0,1
fault,0,1,0,0,1
favor,1,0,0,0,3
favor,1,0,0,0,3
favor,1,0,0,0,3
favor,1,0,0,0,3
favor,1,0,0,0,3
favorable,1,0,0,0,3
favorite,1,0,0,0,3
favour,0,0,0,0,2
favourable,0,0,0,0,2
favourite,0,0,0,0,2
fear,0,1,0,0,1
fear,0,1,0,0,1
fear,0,1,1,0,0
fearful,0,1,0,0,1
fearless,1,0,1,0,4
fearsome,0,1,0,0,1
feasible,1,0,1,0,4
feast,1,0,0,0,3
feast,1,0,0,0,3
feather,0,0,0,0,2
feather,0,0,0,0,2
feather,0,0,0,0,2
feature,0,0,0,0,2
feature,0,0,0,0,2
february,0,0,0,0,2
fed,0,0,0,0,2
fed,0,1,0,0,1
federal,0,0,0,0,2
federate,0,0,0,0,2
federation,0,0,1,0,2
fee,0,0,0,0,2
feeble,0,1,0,0,1
feed,0,0,1,1,2
feed,0,0,0,0,2
feed,0,0,0,0,2
feed,0,0,0,0,2
feel,0,0,0,0,2
feel,0,0,0,0,2
feel,0,0,0,0,2
feeler,0,0,0,0,2
feet,0,0,0,0,2
feet,0,0,0,0,2
feign,0,1,0,0,1
feint,0,1,0,0,1
fell,0,0,0,0,2
fell,0,0,0,0,2
fell,0,0,0,0,2
fell,0,0,0,0,2
fell,0,0,0,0,2
fell,0,0,0,0,2
fellow,0,0,0,0,2
fellow,1,0,0,0,3
fellowship,1,0,1,0,4
felt,0,0,0,0,2
female,0,0,0,0,2
feminine,0,0,0,0,2
fence,0,0,0,0,2
fence,0,0,1,0,2
fence,0,0,0,0,2
ferocious,0,1,0,0,1
ferocity,0,1,0,0,1
fertile,1,0,0,0,3
fertiliser,0,0,0,0,2
fertilizer,0,0,0,0,2
fervent,1,0,1,0,4
fervently,0,0,0,0,2
fervor,1,0,1,0,4
festival,1,0,0,0,3
festive,1,0,0,0,3
festivity,1,0,0,0,3
fetch,0,0,0,0,2
feud,0,1,0,0,1
feudal,0,1,0,0,1
feudalism,0,0,0,0,2
fever,0,1,0,0,1
feverish,0,1,0,0,1
few,0,0,0,0,2
few,0,0,0,0,2
few,0,0,1,0,2
few,0,0,0,0,2
few,0,0,0,0,2
fiasco,0,1,0,0,1
fiber,0,0,0,0,2
fiberglas,0,0,0,0,2
fibre,0,0,0,0,2
fibreglass,0,0,0,0,2
fickle,0,1,0,0,1
fiction,0,0,0,0,2
fidelity,1,0,0,0,3
fidget,0,1,0,0,1
field,0,0,0,0,2
field,0,0,0,0,2
fiend,0,1,0,0,1
fierce,0,1,0,0,1
fiery,1,0,1,0,4
fifteen,0,0,0,0,2
fifteenth,0,0,0,0,2
fifth,0,0,0,0,2
fiftieth,0,0,0,0,2
fifty,0,0,0,0,2
fig,0,0,0,0,2
fight,0,1,1,0,0
fight,0,1,1,0,0
fight,0,1,1,0,0
fight,0,0,0,0,2
fighter,0,1,1,0,0
figure,0,0,0,0,2
figure,0,0,0,0,2
figure,0,0,0,0,2
figure,0,0,0,0,2
figure,0,0,0,0,2
file,0,0,0,0,2
file,0,0,0,0,2
filial,1,0,0,0,3
fill,0,0,1,0,2
fill,0,0,1,0,2
fill,0,0,0,0,2
fill,1,0,0,0,3
fill,0,0,0,0,2
fill,0,0,0,0,2
filly,0,0,0,0,2
film,0,0,0,0,2
film,0,0,0,0,2
filth,0,1,0,0,1
filthy,0,1,0,0,1
final,0,0,1,0,2
final,0,0,1,0,2
finance,0,0,1,0,2
finance,0,0,1,0,2
financial,0,0,0,0,2
find,0,0,0,0,2
find,0,0,0,0,2
fine,1,0,0,0,3
fine,1,0,0,0,3
fine,1,0,0,0,3
fine,1,0,0,0,3
fine,1,0,0,0,3
fine,0,1,0,0,1
fine,0,1,1,0,0
finger,0,0,0,0,2
finger,0,0,0,0,2
finish,0,0,0,0,2
finish,0,0,0,0,2
finish,0,0,0,0,2
finish,0,0,0,0,2
fire,0,1,1,0,0
fire,0,1,1,0,0
fire,0,1,0,0,1
fire,0,0,0,0,2
fire,0,0,0,0,2
fire,0,0,0,0,2
fire,0,0,0,0,2
firm,0,0,0,0,2
firm,0,0,1,0,2
firm,0,0,1,0,2
firm,0,0,1,0,2
firm,0,0,1,0,2
firmness,1,0,1,0,4
first,0,0,0,0,2
first,0,0,0,0,2
first,0,0,0,0,2
first,0,0,0,0,2
first,0,0,0,0,2
first,0,0,0,0,2
fiscal,0,0,0,0,2
fish,0,0,0,0,2
fish,0,0,0,0,2
fish,0,0,0,0,2
fission,0,0,0,0,2
fist,0,1,1,0,0
fit,0,0,0,0,2
fit,1,0,0,0,3
fit,0,0,0,0,2
fit,0,0,0,0,2
fit,1,0,0,0,3
fit,0,0,0,0,2
fitness,1,0,1,0,4
five,0,0,0,0,2
fix,0,0,1,0,2
fix,0,0,0,0,2
fix,0,0,0,0,2
fix,0,0,0,0,2
fix,0,1,0,0,1
fix,0,0,0,0,2
fix,0,0,0,0,2
fixate,0,0,0,0,2
flag,0,0,0,0,2
flagrant,0,1,0,0,1
flair,1,0,1,0,4
flame,0,0,0,0,2
flash,0,0,0,0,2
flash,0,0,0,0,2
flashlight,0,0,0,0,2
flashy,1,0,0,0,3
flat,0,0,0,0,2
flatness,0,0,0,0,2
flatter,1,0,0,0,3
flattery,1,0,0,0,3
flaunt,1,0,0,0,3
flavor,0,0,0,0,2
flavor,0,0,0,0,2
flavour,0,0,0,0,2
flaw,0,1,0,0,1
flawless,1,0,0,0,3
fled,0,1,0,0,1
flee,0,1,0,0,1
fleet,0,0,1,0,2
fleeting,0,1,0,0,1
flesh,0,0,0,0,2
flew,0,0,1,0,2
flexible,1,0,0,0,3
flight,0,0,0,0,2
flimsy,0,1,0,0,1
flint,0,0,0,0,2
flirt,1,0,0,0,3
float,0,0,0,0,2
flood,0,0,1,0,2
flood,0,0,1,0,2
floor,0,0,0,0,2
floor,0,0,0,0,2
floor,0,0,1,1,2
floor,0,0,0,0,2
floor,0,1,1,0,0
florida,0,0,0,0,2
flounder,0,1,0,0,1
flourish,1,0,1,1,4
flow,0,0,0,0,2
flow,0,0,0,0,2
flow,0,0,0,0,2
flower,0,0,0,0,2
flower,0,0,0,0,2
flower,0,0,0,0,2
flower,0,0,0,0,2
flown,0,0,0,0,2
flu,0,0,0,0,2
fluctuate,0,0,0,0,2
fluent,1,0,0,0,3
fluid,0,0,0,0,2
flung,0,0,0,0,2
flux,0,0,0,0,2
fly,0,0,0,0,2
fly,0,0,1,0,2
fly,0,0,0,0,2
fly,0,0,1,0,2
flyer,0,0,0,0,2
foam,0,0,0,0,2
foam,0,0,0,0,2
focal,0,0,1,0,2
focus,0,0,0,0,2
focus,0,0,0,0,2
foe,0,1,0,0,1
fog,0,0,0,0,2
foggy,0,0,0,0,2
foible,0,1,0,0,1
fold,0,0,0,0,2
folder,0,0,0,0,2
folk,0,0,0,0,2
folk,0,0,0,0,2
folk,0,0,0,0,2
folklore,0,0,0,0,2
folksy,0,0,0,0,2
folktales,0,0,0,0,2
follow,0,0,0,0,2
follow,0,0,0,0,2
follow,0,0,0,0,2
follow,0,0,0,0,2
follow,0,0,0,0,2
follow,0,0,0,0,2
follow,0,0,0,0,2
follower,0,0,0,0,2
fond,1,0,0,0,3
fond,1,0,0,0,3
fond,1,0,0,0,3
fond,1,0,0,0,3
fond,1,0,0,0,3
fond,1,0,0,0,3
fond,1,0,0,0,3
fondness,1,0,0,0,3
food,0,0,0,0,2
fool,0,1,0,0,1
fool,0,1,0,0,1
fool,0,0,0,0,2
foolish,0,1,0,0,1
foolishness,0,1,0,0,1
foot,0,0,0,0,2
foot,0,0,0,0,2
foot,0,0,0,0,2
foot,0,0,0,0,2
foot,0,0,0,0,2
football,0,0,0,0,2
for,0,0,0,0,2
forbid,0,1,1,1,0
forbidden,0,1,0,1,0
force,0,0,1,1,2
force,0,0,1,0,2
force,0,1,1,1,0
force,0,0,1,0,2
force,0,1,1,1,0
force,0,1,0,1,0
forceful,0,0,0,0,2
foreboding,0,1,0,0,1
forecast,0,0,0,0,2
forecast,0,0,0,0,2
foregoing,0,0,0,0,2
forehead,0,0,0,0,2
foreign,0,0,0,0,2
foreign,0,1,0,0,1
foremost,1,0,1,0,4
forerunner,0,0,0,0,2
foresee,0,0,0,0,2
foreseeable,0,0,0,0,2
foresight,1,0,1,0,4
forest,0,0,0,0,2
forestry,0,0,0,0,2
forever,0,0,1,0,2
forfeit,0,1,0,0,1
forgave,1,0,0,0,3
forget,0,0,0,0,2
forgetfulness,0,1,0,0,1
forgive,1,0,0,0,3
forgiven,1,0,0,0,3
forgiveness,1,0,0,0,3
forgot,0,0,0,0,2
forgotten,0,0,0,0,2
forgotten,0,0,0,0,2
fork,0,0,0,0,2
forlorn,0,1,0,0,1
form,0,0,0,0,2
form,0,0,0,0,2
form,0,0,0,0,2
formal,0,0,0,0,2
formality,1,0,0,0,3
formation,0,0,1,0,2
former,0,0,0,0,2
former,0,0,0,0,2
former,0,0,0,0,2
formidable,0,1,1,1,0
formula,0,0,0,0,2
formulate,0,0,0,0,2
formulate,0,0,0,0,2
forsake,0,1,0,0,1
fort,0,0,1,0,2
forth,0,0,0,0,2
forth,0,0,0,0,2
forth,0,0,0,0,2
forthcoming,0,0,0,0,2
forthwith,0,0,0,0,2
fortification,0,0,0,0,2
fortify,1,0,1,1,4
fortitude,1,0,1,0,4
fortunate,1,0,0,0,3
fortune,0,0,1,0,2
fortune,0,0,1,0,2
fortune,0,0,0,0,2
forty,0,0,0,0,2
forum,0,0,0,0,2
forward,1,0,0,0,3
forward,0,0,0,0,2
forward,0,0,0,0,2
forwardness,0,0,0,0,2
fossilize,0,0,0,0,2
foster,1,0,0,0,3
fought,0,1,1,0,0
found,0,0,0,0,2
found,0,0,1,1,2
found,0,0,1,0,2
foundation,0,0,1,0,2
founder,0,0,1,1,2
founder,0,1,0,0,1
four,0,0,0,0,2
fourteen,0,0,0,0,2
fourth,0,0,0,0,2
fox,0,0,0,0,2
fox,0,0,0,0,2
fraction,0,0,0,0,2
fracture,0,1,0,0,1
fragile,0,1,0,0,1
fragrant,1,0,0,0,3
frail,0,0,0,0,2
frame,0,0,1,0,2
frame,0,0,1,0,2
framework,0,0,0,0,2
france,0,0,0,0,2
franchise,0,0,0,0,2
francisco,0,0,0,0,2
frank,1,0,0,0,3
frantic,0,1,0,0,1
frantically,0,1,0,0,1
fraternal,0,0,0,0,2
fraternity,0,0,0,0,2
fraud,0,1,0,0,1
fraudulent,0,1,0,0,1
fraught,0,1,0,0,1
freak,0,1,0,0,1
free,1,0,1,0,4
free,1,0,1,1,4
free,1,0,1,0,4
free,1,0,1,0,4
free,1,0,1,0,4
freedom,1,0,0,0,3
freeze,0,0,0,0,2
freight,0,0,0,0,2
french,0,0,0,0,2
frequency,0,0,0,0,2
frequent,0,0,0,0,2
frequent,0,0,0,0,2
frequent,0,0,0,0,2
fresh,1,0,0,0,3
freshman,0,0,0,0,2
freshmen,0,0,0,0,2
fret,0,1,0,0,1
fretful,0,1,0,0,1
friction,0,0,0,0,2
friday,0,0,0,0,2
friend,1,0,0,0,3
friendliness,0,0,0,0,2
friendly,1,0,0,0,3
friendship,1,0,0,0,3
fright,0,0,0,0,2
frighten,0,1,0,0,1
frighten,0,1,0,0,1
frighten,0,1,0,0,1
frightful,0,1,0,0,1
frigid,0,1,0,0,1
fringe,0,0,0,0,2
frivolous,0,1,0,0,1
frog,0,0,0,0,2
frolic,1,0,0,0,3
from,0,0,0,0,2
front,0,0,0,0,2
front,0,0,0,0,2
front,0,1,0,0,1
front,0,0,0,0,2
frontier,0,0,0,0,2
frown,0,1,0,0,1
frown,0,1,0,0,1
frozen,0,0,0,0,2
frugal,1,0,0,0,3
frugality,0,0,0,0,2
fruit,0,0,0,0,2
fruitful,1,0,1,0,4
fruition,1,0,0,0,3
fruitless,0,1,0,0,1
frustrate,0,1,1,0,0
frustrate,0,1,0,0,1
frustrate,0,1,0,0,1
frustration,0,1,0,0,1
fry,0,0,0,0,2
fry,0,0,0,0,2
fuck,0,0,1,0,2
fuel,0,0,0,0,2
fugitive,0,1,0,0,1
fulfil,0,0,0,0,2
fulfill,1,0,1,0,4
fulfillment,1,0,1,0,4
fulfilment,0,0,0,0,2
full,0,0,1,0,2
full,0,0,1,0,2
full,0,0,1,0,2
full,0,0,1,0,2
full,0,0,0,0,2
fulltime,0,0,0,0,2
fullest,0,0,0,0,2
fullness,1,0,0,0,3
fumble,0,1,0,0,1
fume,0,0,0,0,2
fume,0,0,0,0,2
fun,1,0,0,0,3
fun,0,1,0,0,1
function,0,0,1,0,2
function,0,0,0,0,2
function,0,0,0,0,2
function,0,0,1,0,2
functional,0,0,0,0,2
fund,0,0,0,0,2
fund,0,0,0,0,2
fund,0,0,0,0,2
fundamental,0,0,1,0,2
funeral,0,0,0,0,2
funny,1,0,0,0,3
funny,1,0,0,0,3
funny,1,0,0,0,3
fur,0,0,0,0,2
furious,0,1,0,0,1
furnace,0,0,0,0,2
furnish,0,0,0,0,2
furniture,0,0,0,0,2
further,0,0,1,0,2
further,0,0,0,0,2
further,0,0,1,0,2
further,0,0,0,0,2
furthermore,0,0,0,0,2
fury,0,1,0,0,1
fuss,0,1,0,0,1
fussy,0,1,0,0,1
futile,0,0,0,0,2
futility,0,1,0,0,1
future,0,0,0,0,2
fuzzy,0,0,0,0,2
gabon,0,0,0,0,2
gaiety,1,0,0,0,3
gaily,1,0,0,0,3
gain,1,0,1,0,4
gain,1,0,1,0,4
gainer,0,0,0,0,2
gait,0,0,0,0,2
gall,0,1,1,1,0
gallant,1,0,1,0,4
gallantry,1,0,0,0,3
gallery,0,0,0,0,2
galley,0,0,0,0,2
gallon,0,0,0,0,2
gambia,0,0,0,0,2
gamble,0,1,0,0,1
gamble,0,1,0,0,1
game,0,0,0,0,2
game,0,0,0,0,2
game,1,0,1,0,4
game,0,0,0,0,2
gang,0,0,1,0,2
gape,0,0,0,0,2
garage,0,0,0,0,2
garden,0,0,0,0,2
garden,0,0,0,0,2
gardener,0,0,0,0,2
garment,0,0,0,0,2
garnish,1,0,0,0,3
garrison,0,0,0,0,2
gas,0,0,0,0,2
gas,0,0,0,0,2
gash,0,1,0,0,1
gasket,0,0,0,0,2
gasoline,0,0,0,0,2
gasp,0,0,0,0,2
gasp,0,0,0,0,2
gate,0,0,0,0,2
gather,0,0,0,0,2
gather,0,0,0,0,2
gaudy,0,1,0,0,1
gauge,0,0,0,0,2
gauge,0,0,0,0,2
gave,0,0,0,0,2
gay,1,0,0,0,3
gaze,0,0,0,0,2
gaze,0,0,0,0,2
gazette,0,0,0,0,2
gear,0,0,0,0,2
general,0,0,0,0,2
general,0,0,0,0,2
general,0,0,1,1,2
generalise,0,0,0,0,2
generality,0,0,0,0,2
generalization,0,0,0,0,2
generalize,0,0,0,0,2
generate,1,0,0,0,3
generation,0,0,0,0,2
generosity,1,0,0,0,3
generous,1,0,0,0,3
genetic,0,0,0,0,2
geneva,0,0,0,0,2
genial,1,0,0,0,3
genius,1,0,1,0,4
gentle,1,0,0,0,3
gentleman,0,0,0,0,2
gentlemen,0,0,0,0,2
genuine,1,0,0,0,3
geograpghy,0,0,0,0,2
geographic,0,0,0,0,2
geographical,0,0,0,0,2
geometry,0,0,0,0,2
georgia,0,0,0,0,2
germ,0,1,0,0,1
german,0,0,0,0,2
germany,0,0,0,0,2
gesture,0,0,0,0,2
gesture,0,0,0,0,2
get,0,0,0,0,2
get,0,0,0,0,2
get,0,0,0,0,2
get,0,0,0,0,2
get,0,1,1,0,0
get,0,0,0,0,2
get,0,0,0,0,2
get,0,0,0,0,2
get,0,0,0,0,2
get,0,0,0,0,2
ghana,0,0,0,0,2
ghastly,0,1,0,0,1
ghetto,0,1,0,0,1
ghost,0,0,0,0,2
giant,0,0,1,0,2
giant,0,0,1,0,2
giant,0,0,0,0,2
